date,SunSign,SunDegrees,MoonSign,MoonDegrees,MercurySign,MercuryDegrees,VenusSign,VenusDegrees,MarsSign,MarsDegrees,JupiterSign,JupiterDegrees,SaturnSign,SaturnDegrees,UranusSign,UranusDegrees,NeptuneSign,NeptuneDegrees,PlutoSign,PlutoDegrees,RahuSign,RahuDegrees,KetuSign,KetuDegrees
2073-01-01,Sagittarius,16.56575,Virgo,18.22427,Sagittarius,16.13192,Aquarius,3.72067,Sagittarius,16.01273,Gemini,10.17859,Libra,27.53803,Sagittarius,8.00257,Gemini,21.53748,Pisces,9.80052,Leo,8.22151,Aquarius,8.22151
2073-01-02,Sagittarius,17.58496,Libra,2.22037,Sagittarius,17.73924,Aquarius,4.69684,Sagittarius,16.77576,Gemini,10.04477,Libra,27.62919,Sagittarius,8.06239,Gemini,21.50924,Pisces,9.80624,Leo,8.16851,Aquarius,8.16851
2073-01-03,Sagittarius,18.60427,Libra,16.09560,Sagittarius,19.35229,Aquarius,5.66474,Sagittarius,17.53952,Gemini,9.91163,Libra,27.71931,Sagittarius,8.12209,Gemini,21.48094,Pisces,9.81235,Leo,8.11552,Aquarius,8.11552
2073-01-04,Sagittarius,19.62366,Libra,29.83214,Sagittarius,20.97124,Aquarius,6.62404,Sagittarius,18.30400,Gemini,9.77927,Libra,27.80835,Sagittarius,8.18165,Gemini,21.45261,Pisces,9.81885,Leo,8.06253,Aquarius,8.06253
2073-01-05,Sagittarius,20.64311,Scorpio,13.40656,Sagittarius,22.59627,Aquarius,7.57444,Sagittarius,19.06919,Gemini,9.64781,Libra,27.89630,Sagittarius,8.24106,Gemini,21.42426,Pisces,9.82574,Leo,8.00954,Aquarius,8.00954
2073-01-06,Sagittarius,21.66260,Scorpio,26.79094,Sagittarius,24.22750,Aquarius,8.51559,Sagittarius,19.83506,Gemini,9.51735,Libra,27.98314,Sagittarius,8.30032,Gemini,21.39589,Pisces,9.83301,Leo,7.95655,Aquarius,7.95655
2073-01-07,Sagittarius,22.68210,Sagittarius,9.95702,Sagittarius,25.86503,Aquarius,9.44711,Sagittarius,20.60161,Gemini,9.38798,Libra,28.06884,Sagittarius,8.35940,Gemini,21.36752,Pisces,9.84067,Leo,7.90355,Aquarius,7.90355
2073-01-08,Sagittarius,23.70158,Sagittarius,22.88185,Sagittarius,27.50890,Aquarius,10.36864,Sagittarius,21.36881,Gemini,9.25982,Libra,28.15339,Sagittarius,8.41829,Gemini,21.33916,Pisces,9.84871,Leo,7.85056,Aquarius,7.85056
2073-01-09,Sagittarius,24.72101,Capricorn,5.55352,Sagittarius,29.15911,Aquarius,11.27975,Sagittarius,22.13666,Gemini,9.13296,Libra,28.23677,Sagittarius,8.47697,Gemini,21.31083,Pisces,9.85713,Leo,7.79757,Aquarius,7.79757
2073-01-10,Sagittarius,25.74037,Capricorn,17.97542,Capricorn,0.81556,Aquarius,12.18002,Sagittarius,22.90513,Gemini,9.00750,Libra,28.31896,Sagittarius,8.53545,Gemini,21.28254,Pisces,9.86592,Leo,7.74458,Aquarius,7.74458
