date,SunSign,SunDegrees,MoonSign,MoonDegrees,MercurySign,MercuryDegrees,VenusSign,VenusDegrees,MarsSign,MarsDegrees,JupiterSign,JupiterDegrees,SaturnSign,SaturnDegrees,UranusSign,UranusDegrees,NeptuneSign,NeptuneDegrees,PlutoSign,PlutoDegrees,RahuSign,RahuDegrees,KetuSign,KetuDegrees
2015-01-01,Sagittarius,16.43848,Taurus,0.11727,Capricorn,0.01783,Capricorn,2.99339,Capricorn,27.19500,Cancer,27.67088,Scorpio,6.82566,Pisces,18.54780,Aquarius,11.32329,Sagittarius,19.10642,Virgo,20.85642,Pisces,20.85642
2015-01-02,Sagittarius,17.45738,Taurus,13.17657,Capricorn,1.59944,Capricorn,4.24613,Capricorn,27.97786,Cancer,27.59522,Scorpio,6.92593,Pisces,18.55712,Aquarius,11.34824,Sagittarius,19.14126,Virgo,20.80343,Pisces,20.80343
2015-01-03,Sagittarius,18.47625,Taurus,26.05813,Capricorn,3.17161,Capricorn,5.49867,Capricorn,28.76075,Cancer,27.51674,Scorpio,7.02533,Pisces,18.56729,Aquarius,11.37363,Sagittarius,19.17610,Virgo,20.75043,Pisces,20.75043
2015-01-04,Sagittarius,19.49511,Gemini,8.76088,Capricorn,4.73155,Capricorn,6.75101,Capricorn,29.54366,Cancer,27.43551,Scorpio,7.12386,Pisces,18.57832,Aquarius,11.39945,Sagittarius,19.21094,Virgo,20.69744,Pisces,20.69744
2015-01-05,Sagittarius,20.51394,Gemini,21.28081,Capricorn,6.27591,Capricorn,8.00314,Aquarius,0.32657,Cancer,27.35157,Scorpio,7.22149,Pisces,18.59020,Aquarius,11.42569,Sagittarius,19.24578,Virgo,20.64445,Pisces,20.64445
2015-01-06,Sagittarius,21.53277,Cancer,3.61650,Capricorn,7.80079,Capricorn,9.25506,Aquarius,1.10948,Cancer,27.26496,Scorpio,7.31821,Pisces,18.60293,Aquarius,11.45236,Sagittarius,19.28062,Virgo,20.59146,Pisces,20.59146
2015-01-07,Sagittarius,22.55158,Cancer,15.77465,Capricorn,9.30159,Capricorn,10.50678,Aquarius,1.89238,Cancer,27.17574,Scorpio,7.41399,Pisces,18.61650,Aquarius,11.47944,Sagittarius,19.31545,Virgo,20.53847,Pisces,20.53847
2015-01-08,Sagittarius,23.57040,Cancer,27.77456,Capricorn,10.77293,Capricorn,11.75830,Aquarius,2.67526,Cancer,27.08395,Scorpio,7.50883,Pisces,18.63093,Aquarius,11.50693,Sagittarius,19.35026,Virgo,20.48547,Pisces,20.48547
2015-01-09,Sagittarius,24.58920,Leo,9.65076,Capricorn,12.20860,Capricorn,13.00961,Aquarius,3.45812,Cancer,26.98965,Scorpio,7.60270,Pisces,18.64619,Aquarius,11.53482,Sagittarius,19.38503,Virgo,20.43248,Pisces,20.43248
2015-01-10,Sagittarius,25.60801,Leo,21.45389,Capricorn,13.60141,Capricorn,14.26071,Aquarius,4.24093,Cancer,26.89291,Scorpio,7.69559,Pisces,18.66229,Aquarius,11.56311,Sagittarius,19.41977,Virgo,20.37949,Pisces,20.37949
2015-01-11,Sagittarius,26.62681,Virgo,3.24981,Capricorn,14.94315,Capricorn,15.51160,Aquarius,5.02370,Cancer,26.79376,Scorpio,7.78747,Pisces,18.67923,Aquarius,11.59178,Sagittarius,19.45445,Virgo,20.32650,Pisces,20.32650
2015-01-12,Sagittarius,27.64560,Virgo,15.11740,Capricorn,16.22450,Capricorn,16.76228,Aquarius,5.80642,Cancer,26.69229,Scorpio,7.87833,Pisces,18.69700,Aquarius,11.62084,Sagittarius,19.48907,Virgo,20.27351,Pisces,20.27351
2015-01-13,Sagittarius,28.66438,Virgo,27.14502,Capricorn,17.43500,Capricorn,18.01274,Aquarius,6.58907,Cancer,26.58855,Scorpio,7.96815,Pisces,18.71560,Aquarius,11.65028,Sagittarius,19.52363,Virgo,20.22051,Pisces,20.22051
2015-01-14,Sagittarius,29.68314,Libra,9.42548,Capricorn,18.56303,Capricorn,19.26298,Aquarius,7.37165,Cancer,26.48260,Scorpio,8.05692,Pisces,18.73503,Aquarius,11.68008,Sagittarius,19.55811,Virgo,20.16752,Pisces,20.16752
2015-01-15,Capricorn,0.70186,Libra,22.04895,Capricorn,19.59586,Capricorn,20.51300,Aquarius,8.15414,Cancer,26.37452,Scorpio,8.14460,Pisces,18.75527,Aquarius,11.71025,Sagittarius,19.59251,Virgo,20.11453,Pisces,20.11453
2015-01-16,Capricorn,1.72055,Scorpio,5.09315,Capricorn,20.51985,Capricorn,21.76277,Aquarius,8.93654,Cancer,26.26438,Scorpio,8.23118,Pisces,18.77634,Aquarius,11.74078,Sagittarius,19.62682,Virgo,20.06154,Pisces,20.06154
