date,SunSign,SunDegrees,MoonSign,MoonDegrees,MercurySign,MercuryDegrees,VenusSign,VenusDegrees,MarsSign,MarsDegrees,JupiterSign,JupiterDegrees,SaturnSign,SaturnDegrees,UranusSign,UranusDegrees,NeptuneSign,NeptuneDegrees,PlutoSign,PlutoDegrees,RahuSign,RahuDegrees,KetuSign,KetuDegrees
1919-01-01,Sagittarius,17.07103,Sagittarius,4.34695,Scorpio,25.62629,Sagittarius,26.27951,Capricorn,16.60463,Gemini,18.17014,Leo,5.06318,Aquarius,2.44838,Cancer,15.94938,Gemini,12.78969,Scorpio,18.96944,Taurus,18.96944
1919-01-02,Sagittarius,18.09068,Sagittarius,17.14793,Scorpio,26.14055,Sagittarius,27.53617,Capricorn,17.39183,Gemini,18.03455,Leo,5.02217,Aquarius,2.49303,Cancer,15.92536,Gemini,12.76935,Scorpio,18.91645,Taurus,18.91645
1919-01-03,Sagittarius,19.11034,Capricorn,0.21751,Scorpio,26.75784,Sagittarius,28.79273,Capricorn,18.17930,Gemini,17.89899,Leo,4.97952,Aquarius,2.53823,Cancer,15.90105,Gemini,12.74905,Scorpio,18.86345,Taurus,18.86345
1919-01-04,Sagittarius,20.12998,Capricorn,13.54126,Scorpio,27.46740,Capricorn,0.04918,Capricorn,18.96702,Gemini,17.76356,Leo,4.93526,Aquarius,2.58396,Cancer,15.87645,Gemini,12.72879,Scorpio,18.81046,Taurus,18.81046
1919-01-05,Sagittarius,21.14958,Capricorn,27.09124,Scorpio,28.25935,Capricorn,1.30550,Capricorn,19.75495,Gemini,17.62838,Leo,4.88942,Aquarius,2.63021,Cancer,15.85157,Gemini,12.70858,Scorpio,18.75747,Taurus,18.75747
1919-01-06,Sagittarius,22.16910,Aquarius,10.83116,Scorpio,29.12478,Capricorn,2.56168,Capricorn,20.54309,Gemini,17.49356,Leo,4.84202,Aquarius,2.67697,Cancer,15.82643,Gemini,12.68844,Scorpio,18.70448,Taurus,18.70448
1919-01-07,Sagittarius,23.18852,Aquarius,24.72220,Sagittarius,0.05570,Capricorn,3.81770,Capricorn,21.33140,Gemini,17.35919,Leo,4.79309,Aquarius,2.72423,Cancer,15.80103,Gemini,12.66837,Scorpio,18.65149,Taurus,18.65149
1919-01-08,Sagittarius,24.20783,Pisces,8.72787,Sagittarius,1.04499,Capricorn,5.07355,Capricorn,22.11986,Gemini,17.22539,Leo,4.74265,Aquarius,2.77197,Cancer,15.77539,Gemini,12.64837,Scorpio,18.59849,Taurus,18.59849
1919-01-09,Sagittarius,25.22699,Pisces,22.81665,Sagittarius,2.08636,Capricorn,6.32921,Capricorn,22.90844,Gemini,17.09226,Leo,4.69074,Aquarius,2.82019,Cancer,15.74952,Gemini,12.62846,Scorpio,18.54550,Taurus,18.54550
1919-01-10,Sagittarius,26.24599,Aries,6.96161,Sagittarius,3.17427,Capricorn,7.58468,Capricorn,23.69714,Gemini,16.95991,Leo,4.63738,Aquarius,2.86887,Cancer,15.72343,Gemini,12.60865,Scorpio,18.49251,Taurus,18.49251
1919-01-11,Sagittarius,27.26484,Aries,21.13730,Sagittarius,4.30386,Capricorn,8.83994,Capricorn,24.48592,Gemini,16.82843,Leo,4.58261,Aquarius,2.91801,Cancer,15.69713,Gemini,12.58893,Scorpio,18.43952,Taurus,18.43952
1919-01-12,Sagittarius,28.28351,Taurus,5.31512,Sagittarius,5.47087,Capricorn,10.09499,Capricorn,25.27477,Gemini,16.69791,Leo,4.52645,Aquarius,2.96758,Cancer,15.67064,Gemini,12.56933,Scorpio,18.38653,Taurus,18.38653
1919-01-13,Sagittarius,29.30201,Taurus,19.45883,Sagittarius,6.67158,Capricorn,11.34983,Capricorn,26.06368,Gemini,16.56846,Leo,4.46894,Aquarius,3.01758,Cancer,15.64395,Gemini,12.54983,Scorpio,18.33353,Taurus,18.33353
1919-01-14,Capricorn,0.32035,Gemini,3.52227,Sagittarius,7.90275,Capricorn,12.60446,Capricorn,26.85263,Gemini,16.44016,Leo,4.41010,Aquarius,3.06800,Cancer,15.61709,Gemini,12.53046,Scorpio,18.28054,Taurus,18.28054
1919-01-15,Capricorn,1.33853,Gemini,17.45054,Sagittarius,9.16156,Capricorn,13.85887,Capricorn,27.64161,Gemini,16.31311,Leo,4.34997,Aquarius,3.11882,Cancer,15.59006,Gemini,12.51122,Scorpio,18.22755,Taurus,18.22755
1919-01-16,Capricorn,2.35656,Cancer,1.18513,Sagittarius,10.44555,Capricorn,15.11307,Capricorn,28.43062,Gemini,16.18739,Leo,4.28857,Aquarius,3.17004,Cancer,15.56287,Gemini,12.49211,Scorpio,18.17456,Taurus,18.17456
1919-01-17,Capricorn,3.37445,Cancer,14.67188,Sagittarius,11.75261,Capricorn,16.36707,Capricorn,29.21965,Gemini,16.06308,Leo,4.22594,Aquarius,3.22164,Cancer,15.53554,Gemini,12.47315,Scorpio,18.12157,Taurus,18.12157
1919-01-18,Capricorn,4.39221,Cancer,27.86973,Sagittarius,13.08089,Capricorn,17.62086,Aquarius,0.00870,Gemini,15.94028,Leo,4.16211,Aquarius,3.27362,Cancer,15.50807,Gemini,12.45433,Scorpio,18.06857,Taurus,18.06857
1919-01-19,Capricorn,5.40984,Leo,10.75783,Sagittarius,14.42881,Capricorn,18.87444,Aquarius,0.79774,Gemini,15.81908,Leo,4.09712,Aquarius,3.32596,Cancer,15.48048,Gemini,12.43567,Scorpio,18.01558,Taurus,18.01558
1919-01-20,Capricorn,6.42735,Leo,23.33945,Sagittarius,15.79499,Capricorn,20.12783,Aquarius,1.58679,Gemini,15.69954,Leo,4.03098,Aquarius,3.37865,Cancer,15.45277,Gemini,12.41717,Scorpio,17.96259,Taurus,17.96259
