date,SunSign,SunDegrees,MoonSign,MoonDegrees,MercurySign,MercuryDegrees,VenusSign,VenusDegrees,MarsSign,MarsDegrees,JupiterSign,JupiterDegrees,SaturnSign,SaturnDegrees,UranusSign,UranusDegrees,NeptuneSign,NeptuneDegrees,PlutoSign,PlutoDegrees,RahuSign,RahuDegrees,KetuSign,KetuDegrees
1814-01-01,Sagittarius,19.03990,Aries,9.47294,Scorpio,26.23394,Aquarius,6.25970,Pisces,9.56141,Leo,18.83381,Sagittarius,29.11606,Scorpio,9.37634,Scorpio,24.93139,Aquarius,27.44967,Cancer,11.21800,Capricorn,11.21800
1814-01-02,Sagittarius,20.05910,Aries,23.82602,Scorpio,27.19159,Aquarius,7.26551,Pisces,10.22284,Leo,18.81262,Sagittarius,29.23345,Scorpio,9.42712,Scorpio,24.96639,Aquarius,27.46154,Cancer,11.16501,Capricorn,11.16501
1814-01-03,Sagittarius,21.07820,Taurus,8.53456,Scorpio,28.20617,Aquarius,8.26383,Pisces,10.88473,Leo,18.78822,Sagittarius,29.35104,Scorpio,9.47737,Scorpio,25.00117,Aquarius,27.47378,Cancer,11.11202,Capricorn,11.11202
1814-01-04,Sagittarius,22.09721,Taurus,23.50817,Scorpio,29.27144,Aquarius,9.25435,Pisces,11.54704,Leo,18.76062,Sagittarius,29.46880,Scorpio,9.52709,Scorpio,25.03571,Aquarius,27.48639,Cancer,11.05903,Capricorn,11.05903
1814-01-05,Sagittarius,23.11613,Gemini,8.61661,Sagittarius,0.38190,Aquarius,10.23681,Pisces,12.20975,Leo,18.72984,Sagittarius,29.58671,Scorpio,9.57626,Scorpio,25.07002,Aquarius,27.49936,Cancer,11.00603,Capricorn,11.00603
1814-01-06,Sagittarius,24.13499,Gemini,23.70591,Sagittarius,1.53275,Aquarius,11.21091,Pisces,12.87283,Leo,18.69589,Sagittarius,29.70476,Scorpio,9.62487,Scorpio,25.10408,Aquarius,27.51268,Cancer,10.95304,Capricorn,10.95304
1814-01-07,Sagittarius,25.15378,Cancer,8.62162,Sagittarius,2.71977,Aquarius,12.17636,Pisces,13.53625,Leo,18.65878,Sagittarius,29.82294,Scorpio,9.67292,Scorpio,25.13789,Aquarius,27.52636,Cancer,10.90005,Capricorn,10.90005
1814-01-08,Sagittarius,26.17253,Cancer,23.23218,Sagittarius,3.93930,Aquarius,13.13286,Pisces,14.20002,Leo,18.61851,Sagittarius,29.94122,Scorpio,9.72040,Scorpio,25.17144,Aquarius,27.54038,Cancer,10.84706,Capricorn,10.84706
1814-01-09,Sagittarius,27.19124,Leo,7.44540,Sagittarius,5.18812,Aquarius,14.08011,Pisces,14.86411,Leo,18.57512,Capricorn,0.05959,Scorpio,9.76729,Scorpio,25.20473,Aquarius,27.55476,Cancer,10.79407,Capricorn,10.79407
1814-01-10,Sagittarius,28.20992,Leo,21.21488,Sagittarius,6.46346,Aquarius,15.01779,Pisces,15.52853,Leo,18.52861,Capricorn,0.17804,Scorpio,9.81358,Scorpio,25.23774,Aquarius,27.56948,Cancer,10.74107,Capricorn,10.74107
1814-01-11,Sagittarius,29.22856,Virgo,4.53724,Sagittarius,7.76291,Aquarius,15.94556,Pisces,16.19326,Leo,18.47899,Capricorn,0.29658,Scorpio,9.85927,Scorpio,25.27047,Aquarius,27.58454,Cancer,10.68808,Capricorn,10.68808
1814-01-12,Capricorn,0.24717,Virgo,17.44371,Sagittarius,9.08435,Aquarius,16.86308,Pisces,16.85830,Leo,18.42630,Capricorn,0.41567,Scorpio,9.90434,Scorpio,25.30291,Aquarius,27.59994,Cancer,10.63509,Capricorn,10.63509
1814-01-13,Capricorn,1.26573,Virgo,29.98957,Sagittarius,10.42599,Aquarius,17.76998,Pisces,17.52365,Leo,18.37055,Capricorn,0.53335,Scorpio,9.94879,Scorpio,25.33505,Aquarius,27.61567,Cancer,10.58210,Capricorn,10.58210
1814-01-14,Capricorn,2.28424,Libra,12.24417,Sagittarius,11.78627,Aquarius,18.66586,Pisces,18.18929,Leo,18.31177,Capricorn,0.65196,Scorpio,9.99259,Scorpio,25.36688,Aquarius,27.63174,Cancer,10.52910,Capricorn,10.52910
1814-01-15,Capricorn,3.30268,Libra,24.28273,Sagittarius,13.16383,Aquarius,19.55031,Pisces,18.85522,Leo,18.24999,Capricorn,0.77049,Scorpio,10.03575,Scorpio,25.39840,Aquarius,27.64812,Cancer,10.47611,Capricorn,10.47611
1814-01-16,Capricorn,4.32103,Scorpio,6.18019,Sagittarius,14.55754,Aquarius,20.42289,Pisces,19.52143,Leo,18.18524,Capricorn,0.88896,Scorpio,10.07825,Scorpio,25.42959,Aquarius,27.66484,Cancer,10.42312,Capricorn,10.42312
1814-01-17,Capricorn,5.33929,Scorpio,18.00690,Sagittarius,15.96642,Aquarius,21.28315,Pisces,20.18791,Leo,18.11755,Capricorn,1.00736,Scorpio,10.12007,Scorpio,25.46046,Aquarius,27.68187,Cancer,10.37013,Capricorn,10.37013
1814-01-18,Capricorn,6.35742,Scorpio,29.82590,Sagittarius,17.38965,Aquarius,22.13061,Pisces,20.85464,Leo,18.04697,Capricorn,1.12567,Scorpio,10.16122,Scorpio,25.49099,Aquarius,27.69921,Cancer,10.31714,Capricorn,10.31714
1814-01-19,Capricorn,7.37542,Sagittarius,11.69140,Sagittarius,18.82653,Aquarius,22.96475,Pisces,21.52162,Leo,17.97353,Capricorn,1.24387,Scorpio,10.20167,Scorpio,25.52117,Aquarius,27.71686,Cancer,10.26414,Capricorn,10.26414
1814-01-20,Capricorn,8.39325,Sagittarius,23.64836,Sagittarius,20.27649,Aquarius,23.78506,Pisces,22.18883,Leo,17.89727,Capricorn,1.36194,Scorpio,10.24143,Scorpio,25.55100,Aquarius,27.73482,Cancer,10.21115,Capricorn,10.21115
1814-01-21,Capricorn,9.41090,Capricorn,5.73293,Sagittarius,21.73906,Aquarius,24.59095,Pisces,22.85625,Leo,17.81825,Capricorn,1.47987,Scorpio,10.28047,Scorpio,25.58047,Aquarius,27.75308,Cancer,10.15816,Capricorn,10.15816
1814-01-22,Capricorn,10.42834,Capricorn,17.97368,Sagittarius,23.21387,Aquarius,25.38186,Pisces,23.52387,Leo,17.73651,Capricorn,1.59763,Scorpio,10.31879,Scorpio,25.60956,Aquarius,27.77163,Cancer,10.10517,Capricorn,10.10517
1814-01-23,Capricorn,11.44555,Aquarius,0.39348,Sagittarius,24.70061,Aquarius,26.15715,Pisces,24.19166,Leo,17.65211,Capricorn,1.71520,Scorpio,10.35639,Scorpio,25.63829,Aquarius,27.79047,Cancer,10.05217,Capricorn,10.05217
1814-01-24,Capricorn,12.46251,Aquarius,13.01153,Sagittarius,26.19908,Aquarius,26.91617,Pisces,24.85961,Leo,17.56510,Capricorn,1.83256,Scorpio,10.39324,Scorpio,25.66662,Aquarius,27.80959,Cancer,9.99918,Capricorn,9.99918
1814-01-25,Capricorn,13.47917,Aquarius,25.84531,Sagittarius,27.70910,Aquarius,27.65825,Pisces,25.52770,Leo,17.47554,Capricorn,1.94969,Scorpio,10.42935,Scorpio,25.69457,Aquarius,27.82900,Cancer,9.94619,Capricorn,9.94619
1814-01-26,Capricorn,14.49554,Pisces,8.91162,Sagittarius,29.23060,Aquarius,28.38266,Pisces,26.19589,Leo,17.38348,Capricorn,2.06656,Scorpio,10.46470,Scorpio,25.72212,Aquarius,27.84867,Cancer,9.89320,Capricorn,9.89320
1814-01-27,Capricorn,15.51157,Pisces,22.22645,Capricorn,0.76352,Aquarius,29.08866,Pisces,26.86417,Leo,17.28901,Capricorn,2.18317,Scorpio,10.49929,Scorpio,25.74927,Aquarius,27.86862,Cancer,9.84021,Capricorn,9.84021
1814-01-28,Capricorn,16.52726,Aries,5.80305,Capricorn,2.30788,Aquarius,29.77547,Pisces,27.53251,Leo,17.19217,Capricorn,2.29949,Scorpio,10.53311,Scorpio,25.77600,Aquarius,27.88882,Cancer,9.78721,Capricorn,9.78721
1814-01-29,Capricorn,17.54259,Aries,19.64806,Capricorn,3.86372,Pisces,0.44227,Pisces,28.20089,Leo,17.09303,Capricorn,2.41549,Scorpio,10.56615,Scorpio,25.80232,Aquarius,27.90929,Cancer,9.73422,Capricorn,9.73422
1814-01-30,Capricorn,18.55753,Taurus,3.75615,Capricorn,5.43113,Pisces,1.08822,Pisces,28.86927,Leo,16.99167,Capricorn,2.53116,Scorpio,10.59840,Scorpio,25.82821,Aquarius,27.93000,Cancer,9.68123,Capricorn,9.68123
1814-01-31,Capricorn,19.57210,Taurus,18.10395,Capricorn,7.01024,Pisces,1.71246,Pisces,29.53764,Leo,16.88815,Capricorn,2.64649,Scorpio,10.62987,Scorpio,25.85368,Aquarius,27.95096,Cancer,9.62824,Capricorn,9.62824
1814-02-01,Capricorn,20.58627,Gemini,2.64506,Capricorn,8.60121,Pisces,2.31410,Aries,0.20596,Leo,16.78254,Capricorn,2.76145,Scorpio,10.66054,Scorpio,25.87872,Aquarius,27.97215,Cancer,9.57525,Capricorn,9.57525
1814-02-02,Capricorn,21.60007,Gemini,17.30800,Capricorn,10.20421,Pisces,2.89224,Aries,0.87423,Leo,16.67492,Capricorn,2.87603,Scorpio,10.69041,Scorpio,25.90332,Aquarius,27.99358,Cancer,9.52225,Capricorn,9.52225
1814-02-03,Capricorn,22.61348,Cancer,1.99912,Capricorn,11.81947,Pisces,3.44594,Aries,1.54241,Leo,16.56535,Capricorn,2.99021,Scorpio,10.71947,Scorpio,25.92747,Aquarius,28.01524,Cancer,9.46926,Capricorn,9.46926
1814-02-04,Capricorn,23.62653,Cancer,16.61093,Capricorn,13.44719,Pisces,3.97428,Aries,2.21051,Leo,16.45391,Capricorn,3.10397,Scorpio,10.74772,Scorpio,25.95118,Aquarius,28.03712,Cancer,9.41627,Capricorn,9.41627
1814-02-05,Capricorn,24.63923,Leo,1.03496,Capricorn,15.08763,Pisces,4.47630,Aries,2.87852,Leo,16.34067,Capricorn,3.21730,Scorpio,10.77515,Scorpio,25.97443,Aquarius,28.05921,Cancer,9.36328,Capricorn,9.36328
1814-02-06,Capricorn,25.65158,Leo,15.17597,Capricorn,16.74103,Pisces,4.95105,Aries,3.54642,Leo,16.22569,Capricorn,3.33018,Scorpio,10.80176,Scorpio,25.99723,Aquarius,28.08152,Cancer,9.31028,Capricorn,9.31028
1814-02-07,Capricorn,26.66361,Leo,28.96413,Capricorn,18.40765,Pisces,5.39754,Aries,4.21423,Leo,16.10906,Capricorn,3.44260,Scorpio,10.82754,Scorpio,26.01956,Aquarius,28.10403,Cancer,9.25729,Capricorn,9.25729
