date,SunSign,SunDegrees,MoonSign,MoonDegrees,MercurySign,MercuryDegrees,VenusSign,VenusDegrees,MarsSign,MarsDegrees,JupiterSign,JupiterDegrees,SaturnSign,SaturnDegrees,UranusSign,UranusDegrees,NeptuneSign,NeptuneDegrees,PlutoSign,PlutoDegrees,RahuSign,RahuDegrees,KetuSign,KetuDegrees
1945-01-01,Sagittarius,17.41134,Cancer,19.19698,Scorpio,29.69801,Aquarius,1.70659,Sagittarius,3.53945,Virgo,4.22164,Gemini,13.96597,Taurus,16.87709,Virgo,13.33705,Cancer,16.63655,Gemini,25.70368,Sagittarius,25.70368
1945-01-02,Sagittarius,18.43031,Leo,1.64246,Scorpio,29.57889,Aquarius,2.86020,Sagittarius,4.28133,Virgo,4.25474,Gemini,13.88364,Taurus,16.84262,Virgo,13.34042,Cancer,16.61678,Gemini,25.65069,Sagittarius,25.65069
1945-01-03,Sagittarius,19.44933,Leo,13.85201,Scorpio,29.61443,Aquarius,4.01125,Sagittarius,5.02396,Virgo,4.28473,Gemini,13.80151,Taurus,16.80867,Virgo,13.34322,Cancer,16.59677,Gemini,25.59770,Sagittarius,25.59770
1945-01-04,Sagittarius,20.46841,Leo,25.87948,Scorpio,29.79336,Aquarius,5.15967,Sagittarius,5.76734,Virgo,4.31159,Gemini,13.71961,Taurus,16.77526,Virgo,13.34545,Cancer,16.57653,Gemini,25.54471,Sagittarius,25.54471
1945-01-05,Sagittarius,21.48754,Virgo,7.79084,Sagittarius,0.10381,Aquarius,6.30539,Sagittarius,6.51147,Virgo,4.33530,Gemini,13.63800,Taurus,16.74241,Virgo,13.34710,Cancer,16.55606,Gemini,25.49171,Sagittarius,25.49171
1945-01-06,Sagittarius,22.50672,Virgo,19.66034,Sagittarius,0.53389,Aquarius,7.44834,Sagittarius,7.25635,Virgo,4.35585,Gemini,13.55672,Taurus,16.71012,Virgo,13.34817,Cancer,16.53538,Gemini,25.43872,Sagittarius,25.43872
1945-01-07,Sagittarius,23.52593,Libra,1.56658,Sagittarius,1.07212,Aquarius,8.58844,Sagittarius,8.00197,Virgo,4.37323,Gemini,13.47582,Taurus,16.67842,Virgo,13.34867,Cancer,16.51449,Gemini,25.38573,Sagittarius,25.38573
1945-01-08,Sagittarius,24.54516,Libra,13.58844,Sagittarius,1.70769,Aquarius,9.72561,Sagittarius,8.74832,Virgo,4.38741,Gemini,13.39534,Taurus,16.64732,Virgo,13.34859,Cancer,16.49340,Gemini,25.33274,Sagittarius,25.33274
1945-01-09,Sagittarius,25.56441,Libra,25.80065,Sagittarius,2.43059,Aquarius,10.85976,Sagittarius,9.49539,Virgo,4.39839,Gemini,13.31534,Taurus,16.61683,Virgo,13.34794,Cancer,16.47212,Gemini,25.27975,Sagittarius,25.27975
1945-01-10,Sagittarius,26.58366,Scorpio,8.26893,Sagittarius,3.23173,Aquarius,11.99080,Sagittarius,10.24319,Virgo,4.40616,Gemini,13.23586,Taurus,16.58696,Virgo,13.34672,Cancer,16.45066,Gemini,25.22675,Sagittarius,25.22675
1945-01-11,Sagittarius,27.60289,Scorpio,21.04468,Sagittarius,4.10286,Aquarius,13.11865,Sagittarius,10.99169,Virgo,4.41070,Gemini,13.15694,Taurus,16.55774,Virgo,13.34493,Cancer,16.42902,Gemini,25.17376,Sagittarius,25.17376
1945-01-12,Sagittarius,28.62207,Sagittarius,4.15954,Sagittarius,5.03662,Aquarius,14.24319,Sagittarius,11.74089,Virgo,4.41202,Gemini,13.07865,Taurus,16.52917,Virgo,13.34256,Cancer,16.40721,Gemini,25.12077,Sagittarius,25.12077
1945-01-13,Sagittarius,29.64119,Sagittarius,17.62072,Sagittarius,6.02645,Aquarius,15.36433,Sagittarius,12.49077,Virgo,4.41011,Gemini,13.00102,Taurus,16.50127,Virgo,13.33962,Cancer,16.38525,Gemini,25.06778,Sagittarius,25.06778
