date,SunSign,SunDegrees,MoonSign,MoonDegrees,MercurySign,MercuryDegrees,VenusSign,VenusDegrees,MarsSign,MarsDegrees,JupiterSign,JupiterDegrees,SaturnSign,SaturnDegrees,UranusSign,UranusDegrees,NeptuneSign,NeptuneDegrees,PlutoSign,PlutoDegrees,RahuSign,RahuDegrees,KetuSign,KetuDegrees
1929-01-01,Sagittarius,17.51456,Leo,29.77553,Sagittarius,25.56854,Aquarius,1.07241,Gemini,2.65622,Aries,7.63893,Sagittarius,0.87070,Pisces,10.76861,Leo,8.30188,Gemini,24.58440,Taurus,5.38935,Scorpio,5.38935
1929-01-02,Sagittarius,18.53374,Virgo,12.64459,Sagittarius,27.20153,Aquarius,2.23705,Gemini,2.32881,Aries,7.66270,Sagittarius,0.98556,Pisces,10.78545,Leo,8.28632,Gemini,24.56329,Taurus,5.33636,Scorpio,5.33636
1929-01-03,Sagittarius,19.55300,Virgo,25.12815,Sagittarius,28.83726,Aquarius,3.39948,Gemini,2.01114,Aries,7.68988,Sagittarius,1.10006,Pisces,10.80312,Leo,8.27028,Gemini,24.54212,Taurus,5.28337,Scorpio,5.28337
1929-01-04,Sagittarius,20.57233,Libra,7.30645,Capricorn,0.47505,Aquarius,4.55965,Gemini,1.70372,Aries,7.72048,Sagittarius,1.21417,Pisces,10.82162,Leo,8.25378,Gemini,24.52091,Taurus,5.23038,Scorpio,5.23038
1929-01-05,Sagittarius,21.59171,Libra,19.26555,Capricorn,2.11404,Aquarius,5.71749,Gemini,1.40703,Aries,7.75447,Sagittarius,1.32788,Pisces,10.84095,Leo,8.23682,Gemini,24.49966,Taurus,5.17738,Scorpio,5.17738
1929-01-06,Sagittarius,22.61113,Scorpio,1.08976,Capricorn,3.75317,Aquarius,6.87292,Gemini,1.12154,Aries,7.79186,Sagittarius,1.44116,Pisces,10.86110,Leo,8.21941,Gemini,24.47838,Taurus,5.12439,Scorpio,5.12439
1929-01-07,Sagittarius,23.63057,Scorpio,12.85638,Capricorn,5.39109,Aquarius,8.02588,Gemini,0.84765,Aries,7.83261,Sagittarius,1.55399,Pisces,10.88207,Leo,8.20155,Gemini,24.45709,Taurus,5.07140,Scorpio,5.07140
1929-01-08,Sagittarius,24.65001,Scorpio,24.63242,Capricorn,7.02620,Aquarius,9.17628,Gemini,0.58574,Aries,7.87673,Sagittarius,1.66635,Pisces,10.90385,Leo,8.18326,Gemini,24.43579,Taurus,5.01841,Scorpio,5.01841
1929-01-09,Sagittarius,25.66942,Sagittarius,6.47272,Capricorn,8.65653,Aquarius,10.32405,Gemini,0.33615,Aries,7.92418,Sagittarius,1.77823,Pisces,10.92644,Leo,8.16454,Gemini,24.41448,Taurus,4.96542,Scorpio,4.96542
1929-01-10,Sagittarius,26.68879,Sagittarius,18.41938,Capricorn,10.27972,Aquarius,11.46909,Gemini,0.09918,Aries,7.97496,Sagittarius,1.88959,Pisces,10.94982,Leo,8.14539,Gemini,24.39318,Taurus,4.91242,Scorpio,4.91242
1929-01-11,Sagittarius,27.70808,Capricorn,0.50249,Capricorn,11.89295,Aquarius,12.61130,Taurus,29.87512,Aries,8.02904,Sagittarius,2.00043,Pisces,10.97401,Leo,8.12584,Gemini,24.37190,Taurus,4.85943,Scorpio,4.85943
1929-01-12,Sagittarius,28.72728,Capricorn,12.74222,Capricorn,13.49287,Aquarius,13.75061,Taurus,29.66417,Aries,8.08639,Sagittarius,2.11071,Pisces,10.99899,Leo,8.10587,Gemini,24.35064,Taurus,4.80644,Scorpio,4.80644
1929-01-13,Sagittarius,29.74636,Capricorn,25.15198,Capricorn,15.07553,Aquarius,14.88688,Taurus,29.46655,Aries,8.14701,Sagittarius,2.22042,Pisces,11.02475,Leo,8.08551,Gemini,24.32941,Taurus,4.75345,Scorpio,4.75345
1929-01-14,Capricorn,0.76529,Aquarius,7.74252,Capricorn,16.63629,Aquarius,16.02003,Taurus,29.28240,Aries,8.21085,Sagittarius,2.32954,Pisces,11.05129,Leo,8.06477,Gemini,24.30822,Taurus,4.70046,Scorpio,4.70046
1929-01-15,Capricorn,1.78405,Aquarius,20.52591,Capricorn,18.16974,Aquarius,17.14994,Taurus,29.11186,Aries,8.27789,Sagittarius,2.43805,Pisces,11.07859,Leo,8.04364,Gemini,24.28708,Taurus,4.64746,Scorpio,4.64746
1929-01-16,Capricorn,2.80262,Pisces,3.51870,Capricorn,19.66961,Aquarius,18.27648,Taurus,28.95499,Aries,8.34812,Sagittarius,2.54592,Pisces,11.10666,Leo,8.02215,Gemini,24.26601,Taurus,4.59447,Scorpio,4.59447
1929-01-17,Capricorn,3.82097,Pisces,16.74319,Capricorn,21.12869,Aquarius,19.39953,Taurus,28.81186,Aries,8.42148,Sagittarius,2.65315,Pisces,11.13549,Leo,8.00029,Gemini,24.24499,Taurus,4.54148,Scorpio,4.54148
1929-01-18,Capricorn,4.83909,Aries,0.22578,Capricorn,22.53874,Aquarius,20.51896,Taurus,28.68248,Aries,8.49797,Sagittarius,2.75970,Pisces,11.16506,Leo,7.97809,Gemini,24.22405,Taurus,4.48849,Scorpio,4.48849
1929-01-19,Capricorn,5.85696,Aries,13.99212,Capricorn,23.89047,Aquarius,21.63465,Taurus,28.56684,Aries,8.57753,Sagittarius,2.86557,Pisces,11.19536,Leo,7.95554,Gemini,24.20320,Taurus,4.43550,Scorpio,4.43550
1929-01-20,Capricorn,6.87457,Aries,28.05876,Capricorn,25.17346,Aquarius,22.74645,Taurus,28.46489,Aries,8.66015,Sagittarius,2.97073,Pisces,11.22640,Leo,7.93267,Gemini,24.18243,Taurus,4.38250,Scorpio,4.38250
1929-01-21,Capricorn,7.89191,Taurus,12.42230,Capricorn,26.37624,Aquarius,23.85423,Taurus,28.37655,Aries,8.74578,Sagittarius,3.07516,Pisces,11.25816,Leo,7.90947,Gemini,24.16177,Taurus,4.32951,Scorpio,4.32951
1929-01-22,Capricorn,8.90898,Taurus,27.04829,Capricorn,27.48634,Aquarius,24.95785,Taurus,28.30174,Aries,8.83439,Sagittarius,3.17885,Pisces,11.29063,Leo,7.88597,Gemini,24.14121,Taurus,4.27652,Scorpio,4.27652
1929-01-23,Capricorn,9.92578,Gemini,11.86347,Capricorn,28.49041,Aquarius,26.05719,Taurus,28.24032,Aries,8.92595,Sagittarius,3.28179,Pisces,11.32380,Leo,7.86216,Gemini,24.12076,Taurus,4.22353,Scorpio,4.22353
1929-01-24,Capricorn,10.94232,Gemini,26.75603,Capricorn,29.37456,Aquarius,27.15210,Taurus,28.19217,Aries,9.02042,Sagittarius,3.38395,Pisces,11.35767,Leo,7.83806,Gemini,24.10043,Taurus,4.17053,Scorpio,4.17053
1929-01-25,Capricorn,11.95862,Cancer,11.58701,Aquarius,0.12462,Aquarius,28.24246,Taurus,28.15713,Aries,9.11778,Sagittarius,3.48533,Pisces,11.39222,Leo,7.81368,Gemini,24.08024,Taurus,4.11754,Scorpio,4.11754
1929-01-26,Capricorn,12.97468,Cancer,26.21146,Aquarius,0.72671,Aquarius,29.32814,Taurus,28.13504,Aries,9.21799,Sagittarius,3.58590,Pisces,11.42746,Leo,7.78902,Gemini,24.06017,Taurus,4.06455,Scorpio,4.06455
1929-01-27,Capricorn,13.99052,Leo,10.50330,Aquarius,1.16780,Pisces,0.40902,Taurus,28.12576,Aries,9.32102,Sagittarius,3.68564,Pisces,11.46336,Leo,7.76410,Gemini,24.04025,Taurus,4.01156,Scorpio,4.01156
1929-01-28,Capricorn,15.00615,Leo,24.37534,Aquarius,1.43649,Pisces,1.48496,Taurus,28.12912,Aries,9.42684,Sagittarius,3.78455,Pisces,11.49993,Leo,7.73893,Gemini,24.02047,Taurus,3.95857,Scorpio,3.95857
1929-01-29,Capricorn,16.02157,Virgo,7.78880,Aquarius,1.52384,Pisces,2.55584,Taurus,28.14496,Aries,9.53542,Sagittarius,3.88259,Pisces,11.53715,Leo,7.71350,Gemini,24.00086,Taurus,3.90557,Scorpio,3.90557
1929-01-30,Capricorn,17.03678,Virgo,20.75189,Aquarius,1.42428,Pisces,3.62150,Taurus,28.17312,Aries,9.64674,Sagittarius,3.97976,Pisces,11.57502,Leo,7.68785,Gemini,23.98140,Taurus,3.85258,Scorpio,3.85258
1929-01-31,Capricorn,18.05178,Libra,3.31091,Aquarius,1.13653,Pisces,4.68181,Taurus,28.21344,Aries,9.76077,Sagittarius,4.07604,Pisces,11.61353,Leo,7.66197,Gemini,23.96211,Taurus,3.79959,Scorpio,3.79959
1929-02-01,Capricorn,19.06658,Libra,15.53856,Aquarius,0.66443,Pisces,5.73660,Taurus,28.26574,Aries,9.87747,Sagittarius,4.17140,Pisces,11.65268,Leo,7.63587,Gemini,23.94301,Taurus,3.74660,Scorpio,3.74660
1929-02-02,Capricorn,20.08114,Libra,27.52259,Aquarius,0.01751,Pisces,6.78570,Taurus,28.32985,Aries,9.99683,Sagittarius,4.26583,Pisces,11.69244,Leo,7.60957,Gemini,23.92408,Taurus,3.69361,Scorpio,3.69361
1929-02-03,Capricorn,21.09548,Scorpio,9.35648,Capricorn,29.21133,Pisces,7.82896,Taurus,28.40560,Aries,10.11880,Sagittarius,4.35931,Pisces,11.73282,Leo,7.58307,Gemini,23.90535,Taurus,3.64061,Scorpio,3.64061
