date,SunSign,SunDegrees,MoonSign,MoonDegrees,MercurySign,MercuryDegrees,VenusSign,VenusDegrees,MarsSign,MarsDegrees,JupiterSign,JupiterDegrees,SaturnSign,SaturnDegrees,UranusSign,UranusDegrees,NeptuneSign,NeptuneDegrees,PlutoSign,PlutoDegrees,RahuSign,RahuDegrees,KetuSign,KetuDegrees
1984-01-01,Sagittarius,16.39190,Scorpio,23.93665,Sagittarius,14.12723,Scorpio,6.59651,Libra,1.17855,Sagittarius,2.34149,Libra,20.33440,Scorpio,17.52466,Sagittarius,5.72748,Libra,8.16363,Taurus,20.88497,Scorpio,20.88497
1984-01-02,Sagittarius,17.41158,Sagittarius,6.56829,Sagittarius,12.79983,Scorpio,7.80000,Libra,1.71330,Sagittarius,2.56555,Libra,20.41773,Scorpio,17.58022,Sagittarius,5.76474,Libra,8.18326,Taurus,20.83198,Scorpio,20.83198
1984-01-03,Sagittarius,18.43129,Sagittarius,19.01712,Sagittarius,11.54752,Scorpio,9.00468,Libra,2.24621,Sagittarius,2.78921,Libra,20.49986,Scorpio,17.63539,Sagittarius,5.80190,Libra,8.20234,Taurus,20.77899,Scorpio,20.77899
1984-01-04,Sagittarius,19.45100,Capricorn,1.29642,Sagittarius,10.40465,Scorpio,10.21050,Libra,2.77723,Sagittarius,3.01245,Libra,20.58077,Scorpio,17.69015,Sagittarius,5.83895,Libra,8.22088,Taurus,20.72600,Scorpio,20.72600
1984-01-05,Sagittarius,20.47070,Capricorn,13.42332,Sagittarius,9.39780,Scorpio,11.41742,Libra,3.30632,Sagittarius,3.23524,Libra,20.66043,Scorpio,17.74450,Sagittarius,5.87587,Libra,8.23885,Taurus,20.67300,Scorpio,20.67300
1984-01-06,Sagittarius,21.49035,Capricorn,25.42190,Sagittarius,8.54530,Scorpio,12.62539,Libra,3.83346,Sagittarius,3.45756,Libra,20.73884,Scorpio,17.79841,Sagittarius,5.91266,Libra,8.25627,Taurus,20.62001,Scorpio,20.62001
1984-01-07,Sagittarius,22.50993,Aquarius,7.32568,Sagittarius,7.85766,Scorpio,13.83437,Libra,4.35861,Sagittarius,3.67938,Libra,20.81597,Scorpio,17.85188,Sagittarius,5.94931,Libra,8.27312,Taurus,20.56702,Scorpio,20.56702
1984-01-08,Sagittarius,23.52942,Aquarius,19.17921,Sagittarius,7.33866,Scorpio,15.04434,Libra,4.88172,Sagittarius,3.90068,Libra,20.89181,Scorpio,17.90490,Sagittarius,5.98582,Libra,8.28940,Taurus,20.51403,Scorpio,20.51403
1984-01-09,Sagittarius,24.54880,Pisces,1.03840,Sagittarius,6.98664,Scorpio,16.25525,Libra,5.40278,Sagittarius,4.12143,Libra,20.96634,Scorpio,17.95744,Sagittarius,6.02216,Libra,8.30511,Taurus,20.46104,Scorpio,20.46104
1984-01-10,Sagittarius,25.56806,Pisces,12.96977,Sagittarius,6.79592,Scorpio,17.46707,Libra,5.92174,Sagittarius,4.34161,Libra,21.03954,Scorpio,18.00952,Sagittarius,6.05834,Libra,8.32024,Taurus,20.40804,Scorpio,20.40804
