date,SunSign,SunDegrees,MoonSign,MoonDegrees,MercurySign,MercuryDegrees,VenusSign,VenusDegrees,MarsSign,MarsDegrees,JupiterSign,JupiterDegrees,SaturnSign,SaturnDegrees,UranusSign,UranusDegrees,NeptuneSign,NeptuneDegrees,PlutoSign,PlutoDegrees,RahuSign,RahuDegrees,KetuSign,KetuDegrees
2156-01-01,Sagittarius,14.24167,Aries,0.69857,Scorpio,22.21656,Capricorn,26.70970,Capricorn,16.70511,Gemini,9.01517,Leo,24.74360,Sagittarius,3.84254,Sagittarius,20.70304,Gemini,0.98532,Aquarius,21.82494,Leo,21.82494
2156-01-02,Sagittarius,15.26057,Aries,13.71652,Scorpio,22.95957,Capricorn,27.88842,Capricorn,17.49115,Gemini,8.88078,Leo,24.74123,Sagittarius,3.90232,Sagittarius,20.74074,Gemini,0.96626,Aquarius,21.77195,Leo,21.77195
2156-01-03,Sagittarius,16.27943,Aries,26.49710,Scorpio,23.78461,Capricorn,29.06521,Capricorn,18.27743,Gemini,8.74702,Leo,24.73703,Sagittarius,3.96194,Sagittarius,20.77849,Gemini,0.94729,Aquarius,21.71896,Leo,21.71896
2156-01-04,Sagittarius,17.29827,Taurus,9.07583,Scorpio,24.68255,Aquarius,0.24001,Capricorn,19.06392,Gemini,8.61397,Leo,24.73100,Sagittarius,4.02140,Sagittarius,20.81627,Gemini,0.92843,Aquarius,21.66597,Leo,21.66597
2156-01-05,Sagittarius,18.31709,Taurus,21.48051,Scorpio,25.64520,Aquarius,1.41277,Capricorn,19.85061,Gemini,8.48174,Leo,24.72314,Sagittarius,4.08068,Sagittarius,20.85410,Gemini,0.90968,Aquarius,21.61297,Leo,21.61297
2156-01-06,Sagittarius,19.33589,Gemini,3.73195,Scorpio,26.66532,Aquarius,2.58342,Capricorn,20.63750,Gemini,8.35042,Leo,24.71345,Sagittarius,4.13977,Sagittarius,20.89196,Gemini,0.89106,Aquarius,21.55998,Leo,21.55998
2156-01-07,Sagittarius,20.35466,Gemini,15.84672,Scorpio,27.73648,Aquarius,3.75190,Capricorn,21.42457,Gemini,8.22012,Leo,24.70195,Sagittarius,4.19866,Sagittarius,20.92982,Gemini,0.87256,Aquarius,21.50699,Leo,21.50699
2156-01-08,Sagittarius,21.37343,Gemini,27.84112,Scorpio,28.85306,Aquarius,4.91816,Capricorn,22.21182,Gemini,8.09091,Leo,24.68863,Sagittarius,4.25733,Sagittarius,20.96753,Gemini,0.85420,Aquarius,21.45400,Leo,21.45400
2156-01-09,Sagittarius,22.39218,Cancer,9.73555,Sagittarius,0.01012,Aquarius,6.08214,Capricorn,22.99923,Gemini,7.96290,Leo,24.67350,Sagittarius,4.31578,Sagittarius,21.00538,Gemini,0.83598,Aquarius,21.40101,Leo,21.40101
2156-01-10,Sagittarius,23.41092,Cancer,21.55826,Sagittarius,1.20334,Aquarius,7.24378,Capricorn,23.78679,Gemini,7.83617,Leo,24.65658,Sagittarius,4.37400,Sagittarius,21.04325,Gemini,0.81790,Aquarius,21.34801,Leo,21.34801
2156-01-11,Sagittarius,24.42966,Leo,3.34824,Sagittarius,2.42896,Aquarius,8.40302,Capricorn,24.57450,Gemini,7.71083,Leo,24.63786,Sagittarius,4.43197,Sagittarius,21.08109,Gemini,0.79998,Aquarius,21.29502,Leo,21.29502
2156-01-12,Sagittarius,25.44839,Leo,15.15675,Sagittarius,3.68371,Aquarius,9.55980,Capricorn,25.36234,Gemini,7.58695,Leo,24.61735,Sagittarius,4.48968,Sagittarius,21.11890,Gemini,0.78222,Aquarius,21.24203,Leo,21.24203
2156-01-13,Sagittarius,26.46712,Leo,27.04743,Sagittarius,4.96475,Aquarius,10.71405,Capricorn,26.15031,Gemini,7.46462,Leo,24.59506,Sagittarius,4.54712,Sagittarius,21.15667,Gemini,0.76462,Aquarius,21.18904,Leo,21.18904
2156-01-14,Sagittarius,27.48584,Virgo,9.09492,Sagittarius,6.26962,Aquarius,11.86572,Capricorn,26.93840,Gemini,7.34395,Leo,24.57101,Sagittarius,4.60427,Sagittarius,21.19440,Gemini,0.74720,Aquarius,21.13605,Leo,21.13605
2156-01-15,Sagittarius,28.50455,Virgo,21.38169,Sagittarius,7.59618,Aquarius,13.01473,Capricorn,27.72660,Gemini,7.22500,Leo,24.54520,Sagittarius,4.66113,Sagittarius,21.23207,Gemini,0.72995,Aquarius,21.08305,Leo,21.08305
2156-01-16,Sagittarius,29.52325,Libra,3.99269,Sagittarius,8.94260,Aquarius,14.16102,Capricorn,28.51490,Gemini,7.10787,Leo,24.51764,Sagittarius,4.71768,Sagittarius,21.26968,Gemini,0.71290,Aquarius,21.03006,Leo,21.03006
2156-01-17,Capricorn,0.54192,Libra,17.00714,Sagittarius,10.30729,Aquarius,15.30451,Capricorn,29.30329,Gemini,6.99264,Leo,24.48834,Sagittarius,4.77391,Sagittarius,21.30722,Gemini,0.69603,Aquarius,20.97707,Leo,20.97707
2156-01-18,Capricorn,1.56056,Scorpio,0.48712,Sagittarius,11.68890,Aquarius,16.44514,Aquarius,0.09175,Gemini,6.87940,Leo,24.45732,Sagittarius,4.82980,Sagittarius,21.34468,Gemini,0.67937,Aquarius,20.92408,Leo,20.92408
2156-01-19,Capricorn,2.57915,Scorpio,14.46338,Sagittarius,13.08626,Aquarius,17.58282,Aquarius,0.88028,Gemini,6.76822,Leo,24.42459,Sagittarius,4.88536,Sagittarius,21.38205,Gemini,0.66291,Aquarius,20.87109,Leo,20.87109
2156-01-20,Capricorn,3.59767,Scorpio,28.92081,Sagittarius,14.49838,Aquarius,18.71747,Aquarius,1.66886,Gemini,6.65920,Leo,24.39017,Sagittarius,4.94055,Sagittarius,21.41932,Gemini,0.64666,Aquarius,20.81810,Leo,20.81810
2156-01-21,Capricorn,4.61610,Sagittarius,13.78840,Sagittarius,15.92442,Aquarius,19.84900,Aquarius,2.45746,Gemini,6.55240,Leo,24.35407,Sagittarius,4.99537,Sagittarius,21.45649,Gemini,0.63063,Aquarius,20.76510,Leo,20.76510
2156-01-22,Capricorn,5.63441,Sagittarius,28.93980,Sagittarius,17.36368,Aquarius,20.97731,Aquarius,3.24608,Gemini,6.44791,Leo,24.31631,Sagittarius,5.04980,Sagittarius,21.49353,Gemini,0.61482,Aquarius,20.71211,Leo,20.71211
2156-01-23,Capricorn,6.65257,Capricorn,14.20843,Sagittarius,18.81557,Aquarius,22.10228,Aquarius,4.03469,Gemini,6.34581,Leo,24.27691,Sagittarius,5.10384,Sagittarius,21.53046,Gemini,0.59925,Aquarius,20.65912,Leo,20.65912
2156-01-24,Capricorn,7.67054,Capricorn,29.41485,Sagittarius,20.27961,Aquarius,23.22379,Aquarius,4.82325,Gemini,6.24617,Leo,24.23589,Sagittarius,5.15747,Sagittarius,21.56725,Gemini,0.58392,Aquarius,20.60613,Leo,20.60613
2156-01-25,Capricorn,8.68829,Aquarius,14.39757,Sagittarius,21.75542,Aquarius,24.34171,Aquarius,5.61176,Gemini,6.14905,Leo,24.19329,Sagittarius,5.21067,Sagittarius,21.60389,Gemini,0.56882,Aquarius,20.55314,Leo,20.55314
2156-01-26,Capricorn,9.70578,Aquarius,29.03645,Sagittarius,23.24269,Aquarius,25.45590,Aquarius,6.40018,Gemini,6.05453,Leo,24.14911,Sagittarius,5.26344,Sagittarius,21.64038,Gemini,0.55398,Aquarius,20.50014,Leo,20.50014
2156-01-27,Capricorn,10.72301,Pisces,13.26269,Sagittarius,24.74121,Aquarius,26.56623,Aquarius,7.18848,Gemini,5.96266,Leo,24.10339,Sagittarius,5.31576,Sagittarius,21.67670,Gemini,0.53940,Aquarius,20.44715,Leo,20.44715
2156-01-28,Capricorn,11.73994,Pisces,27.05599,Sagittarius,26.25084,Aquarius,27.67254,Aquarius,7.97665,Gemini,5.87351,Leo,24.05616,Sagittarius,5.36762,Sagittarius,21.71285,Gemini,0.52508,Aquarius,20.39416,Leo,20.39416
2156-01-29,Capricorn,12.75656,Aries,10.43384,Sagittarius,27.77147,Aquarius,28.77470,Aquarius,8.76466,Gemini,5.78712,Leo,24.00744,Sagittarius,5.41901,Sagittarius,21.74883,Gemini,0.51102,Aquarius,20.34117,Leo,20.34117
